-367.043874,-340.521302,-322.541849,-381.871974,-434.223963,-428.101610,-416.073806,-414.632827,-414.402871,-421.115329,-426.777415,-435.640199,-443.096744,-390.076433,-297.412944,-248.879464,-229.793939,-219.390336,-179.986826,-152.999573,-149.188876,-158.798957,-167.749858,-151.354387,-146.737284,-167.584796,-216.029100,-262.994565,-316.094257,-386.302690,-434.839118,-438.348679,-441.527029,-442.836266,-437.650925,-440.416673,-445.739474,-444.835905,-425.257454,-448.511620,-450.863678,-450.266176,-429.618893,-454.290517,-447.503282,-433.757754,-444.176024
87.946347,71.766508,68.940300,84.698571,78.923583,75.550413,78.335006,79.307149,79.026420,80.781588,79.218033,75.090766,74.699799,78.626104,49.528679,18.977131,13.821190,58.262245,114.677976,125.802684,112.565409,101.092432,95.741687,115.524494,125.475676,125.649425,116.684130,121.639838,123.919564,111.916825,83.171014,77.743447,78.387346,78.163890,78.800529,79.092230,77.797411,78.175323,83.592433,79.503865,72.921382,68.662294,85.328681,75.329735,76.321032,70.880036,65.119869
15.365569,45.249023,55.223273,45.811180,18.471626,11.821153,11.362640,12.306944,12.038036,15.934099,18.099046,17.794934,17.226299,15.516154,21.950517,21.622582,27.466011,31.620626,-6.883009,-45.886001,-75.515370,-87.906224,-90.339180,-105.711074,-102.500317,-89.921780,-65.954848,-34.755462,0.490796,22.724734,16.237281,19.706830,17.974635,13.717088,12.219212,19.553092,22.930729,22.010659,12.657069,21.552977,23.563183,21.990927,23.477030,25.412644,21.142852,15.604793,18.279967
30.982148,30.501745,34.649576,32.106698,27.047650,23.001660,24.989053,31.221543,28.545676,23.155807,22.585318,27.277403,27.538522,-2.465457,-29.571683,-20.026557,6.206284,15.940717,5.096917,10.643223,17.715492,15.576003,11.922103,-1.768997,-11.242023,-13.310592,-3.744010,16.159109,34.282484,39.187763,23.406305,24.804234,23.192971,25.815294,27.946728,26.734369,30.456808,28.022054,25.093646,24.282584,24.249561,26.950184,33.225620,29.920264,24.399664,27.443172,27.759305
19.466523,25.622679,27.458799,26.496713,22.354403,20.150629,17.743343,18.075652,17.693183,16.552208,13.516776,15.392966,17.758610,20.981411,21.986860,14.176530,8.815938,-10.097989,-26.674082,-22.141610,-15.241887,-9.627054,1.019436,-3.367222,-4.554837,-1.084068,4.993352,10.919961,19.954088,18.902276,12.049027,13.578487,14.991454,15.174921,18.120742,15.385952,11.417564,12.278230,19.883763,12.101666,10.678528,15.876925,16.039870,11.829385,15.566152,23.268559,16.377552
7.908171,0.777484,-4.860445,5.023149,18.917278,12.219398,11.381079,10.342784,12.662220,18.623074,15.813619,13.590820,14.357096,9.700401,4.027110,4.341821,1.156178,-5.217771,-12.314004,-16.108241,-4.598461,1.528680,8.623986,11.493011,14.187043,15.161034,14.865662,7.189273,-6.307574,-8.047101,8.790007,11.102295,14.070564,17.110369,15.661649,15.167572,12.570576,13.012798,16.799953,13.292219,12.117135,13.615565,8.052904,7.701673,11.659939,17.015996,16.634179
27.067581,11.048933,-0.172198,5.876905,17.635958,12.155103,9.513964,6.043625,9.961128,14.957544,17.657845,16.989813,18.323976,18.552462,18.426542,15.378524,4.983193,-2.104029,-1.340565,-6.217005,-7.246076,-5.801806,-3.795525,-3.664588,-7.275226,-9.960721,-18.503656,-26.638890,-27.342541,-14.065084,9.597611,12.348012,16.365024,18.728031,17.395778,12.529994,14.982538,19.726021,19.079251,13.864447,16.847519,18.161241,9.587272,10.690296,18.023564,10.767726,17.637932
20.394621,10.186081,1.853536,4.435394,13.280245,12.946283,9.685534,5.422194,6.931888,8.205073,11.293494,11.801456,10.007267,6.441355,6.016041,6.567424,8.929822,9.637684,7.356245,11.737231,21.051371,27.363148,23.346062,17.310345,13.909825,12.810853,13.869271,15.821372,11.984541,2.816316,10.713112,10.594713,7.142713,7.376298,7.573051,6.518525,8.279194,12.483216,5.739120,13.812589,17.872572,15.518710,10.402457,10.619456,12.821870,9.124504,10.498683
10.477235,-0.440406,-5.110483,1.741776,11.526238,9.602821,9.357625,6.666577,9.994771,8.883415,8.325703,10.062068,11.573705,11.437562,0.261677,-7.462609,-8.952987,-9.028075,-8.398575,-1.851996,7.216258,13.288002,16.405559,21.431805,25.219831,26.795031,24.916084,8.514007,-1.379279,6.960400,14.530807,14.158005,10.117070,12.122003,14.721929,15.626719,12.352622,9.385833,0.013257,14.976005,10.531943,10.412185,15.227908,16.494198,10.970275,15.578364,16.033883
10.934788,7.153755,6.418986,8.160889,5.878218,7.280165,6.499549,3.257450,3.626681,1.393968,2.016987,5.469893,8.307053,6.489845,3.420401,2.042535,-1.923492,-11.215231,-16.521614,-18.937971,-24.575788,-24.360309,-24.578350,-22.613225,-19.378882,-16.548746,-14.521198,-9.439271,-6.357072,3.238425,9.510478,11.721369,7.614109,8.469392,15.739503,18.120934,14.708607,9.256722,2.469721,5.538205,0.726395,7.535114,12.709891,6.139903,7.004909,14.814984,14.141426
