-437.537978,-354.207176,-295.711825,-323.112075,-412.788625,-393.065993,-370.078560,-395.169175,-415.147760,-422.365754,-429.253436,-430.701639,-427.154830,-434.914093,-447.602833,-449.095221,-447.577400,-414.586846,-314.760188,-201.013554,-170.904566,-192.585694,-218.798803,-238.092048,-246.995463,-243.239912,-240.432759,-234.723931,-205.417620,-189.533441,-201.170741,-203.201157,-186.253019,-220.789475,-307.088765,-382.468676,-399.008110,-413.842027,-421.790230,-418.945824,-424.191310,-432.770938,-438.399563,-430.157566,-437.240011,-437.317318,-425.934886
92.831383,71.446989,65.085532,72.450272,89.542197,104.137074,118.447876,104.963256,95.876401,96.191334,92.018075,87.920815,94.373401,89.764459,79.994077,78.473929,80.067546,47.704833,24.525069,77.244556,118.239024,147.810472,151.233116,150.600328,160.039036,164.872927,151.405104,137.339317,137.171484,135.886632,133.148476,133.486205,147.997193,153.203197,142.219936,106.749922,101.320175,94.502466,90.811991,95.034619,89.003350,82.406721,76.248073,80.522824,83.864475,69.514941,75.220361
35.291548,19.398356,21.478714,31.842850,24.945063,-7.713890,-5.593274,10.100288,13.718294,14.705899,16.431889,15.653324,16.166370,17.949460,17.878762,15.404413,16.762270,36.559553,28.637791,25.026201,15.167591,7.031832,11.628439,5.165267,-10.098939,-17.006836,-18.890190,-26.330646,-43.325064,-50.157699,-45.666269,-49.700203,-50.922529,-37.184299,-20.216573,-11.206209,-1.735052,2.786628,12.108700,16.942991,14.315017,14.587985,14.416391,18.399318,20.243205,8.980317,16.033920
39.153779,29.859049,26.979641,27.296806,27.907295,22.943057,28.929721,32.985068,31.072727,25.211003,23.939890,20.615659,19.038745,19.654805,22.364030,20.020291,23.078151,5.262494,-4.556867,-22.137891,-36.178040,-44.124826,-36.099753,-28.059375,-28.940783,-31.948853,-31.373121,-31.794942,-38.961245,-41.207932,-37.258806,-38.741589,-49.297544,-46.141839,-39.467896,-11.941093,13.783449,21.350602,22.072171,24.306659,25.536156,30.017319,31.057595,29.554092,33.659376,29.483071,35.957733
25.599089,17.925013,15.833809,18.864523,24.767393,33.056069,36.583897,32.245326,22.719359,16.346721,16.319303,18.055108,16.736742,16.763019,17.345991,13.270739,16.275649,33.683842,32.379106,14.560691,-9.061633,-25.716494,-31.836301,-39.760601,-48.341073,-60.325118,-68.608427,-68.954796,-63.635603,-59.443787,-52.973137,-48.002580,-44.642580,-33.367541,-17.786822,3.594919,22.272508,27.221939,19.358052,18.667154,16.373577,20.324472,19.373150,12.166991,20.438149,19.611137,16.993821
19.434075,7.690896,1.102688,0.860419,9.985123,21.463638,21.748499,19.147077,12.596775,10.171132,11.395277,14.792815,13.647378,16.210422,17.569210,12.718113,16.968366,7.492160,12.433601,15.775387,18.461071,11.707599,2.387609,0.181059,7.415605,5.829997,10.175672,18.191847,23.543826,25.460714,30.689373,34.363508,29.978587,25.739036,18.951502,16.359567,15.954018,14.177842,14.067844,13.125638,15.863423,16.198517,10.485080,5.581691,9.548330,16.319895,7.985225
15.913541,7.565333,1.125516,0.946989,7.422330,15.272215,17.551120,12.259721,10.859974,13.170775,11.689450,7.800766,6.946531,11.473825,15.056591,13.830268,11.900618,20.884865,10.411117,-9.581642,-1.067750,12.400760,12.070268,11.515031,8.629263,9.667097,8.371270,10.366923,11.091826,12.558287,13.794782,11.013760,8.143469,9.280259,16.889397,27.726957,19.899686,9.027623,10.588191,16.089462,17.207231,12.295289,9.838566,10.244103,11.397940,12.430370,4.583787
6.500774,11.009220,9.588951,9.895407,11.257925,0.720478,-2.116624,4.207210,9.731011,9.268112,8.041206,9.449305,9.985946,9.804029,14.238439,12.185863,11.006695,7.687896,3.893377,-29.481735,-32.797986,-28.679558,-22.810393,-13.385460,-5.590143,-0.057807,8.588315,11.914605,9.128342,8.270945,10.205072,9.744253,11.383406,12.470028,15.496675,18.961896,14.822411,9.191834,6.944385,6.182806,4.367954,2.292662,8.020721,10.681091,2.821924,6.293602,9.025087
5.034023,4.470896,-3.577659,-5.545176,7.862707,-5.403951,-6.240204,6.621009,8.771734,8.977077,12.756792,16.396856,17.075142,14.640277,11.637126,12.972422,15.871940,25.972937,22.824711,-4.643861,-5.882865,2.196906,11.551572,18.784417,21.701568,21.546059,23.360531,21.280013,18.133861,14.691179,12.207991,8.339756,-0.113857,-6.386309,-1.039429,6.079250,5.461399,9.549167,9.079752,0.565058,2.236078,6.920952,9.924519,12.516636,5.549190,12.772179,15.740664
11.123526,3.439831,-2.049103,-1.239284,3.107027,2.961767,4.159630,5.616846,4.073495,2.119611,7.820851,7.496382,6.973376,8.298576,8.161711,9.419326,8.708713,1.310950,-14.340821,-23.512700,-21.182767,-19.213734,-17.770450,-14.499607,-8.500528,-7.426460,-6.801630,-7.583960,-8.124114,-5.120699,-1.339915,2.572575,3.476063,6.376932,8.483606,4.906263,2.050584,5.666472,12.303288,8.878596,8.952628,13.061014,4.932515,10.395151,2.729441,10.870374,14.906713
